bid,from_sh,to_sh,gfa_before,gfa_after,h_before,h_after,area,weakness
326,developer,resident,4402.12,4402.12,12.0,12.0,366.8,0.3447
328,developer,resident,1995.35,1995.35,12.0,12.0,166.3,0.3447
329,developer,resident,6941.15,6941.15,12.0,12.0,578.4,0.3447
331,developer,resident,30456.19,30456.19,12.0,12.0,2538.0,0.3447
332,developer,resident,1263.88,1263.88,12.0,12.0,105.3,0.3447
335,developer,resident,1386.45,1386.45,12.0,12.0,115.5,0.3447
353,developer,resident,4427.91,4427.91,12.0,12.0,369.0,0.3447
354,developer,resident,2240.51,2240.51,12.0,12.0,186.7,0.3447
363,developer,resident,7908.41,7908.41,12.0,12.0,659.0,0.3447
367,developer,resident,18192.6,18192.6,12.0,12.0,1516.1,0.3447
496,developer,resident,8142.78,8142.78,12.0,12.0,678.6,0.3447
497,developer,resident,4016.52,4016.52,12.0,12.0,334.7,0.3447
501,developer,resident,5770.48,5770.48,12.0,12.0,480.9,0.3447
628,developer,resident,23036.22,23036.22,12.0,12.0,1919.7,0.3447
644,developer,resident,16395.05,16395.05,12.0,12.0,1366.3,0.3447
645,developer,resident,9419.22,9419.22,12.0,12.0,784.9,0.3447
651,developer,resident,1077.31,1077.31,12.0,12.0,89.8,0.3447
652,developer,resident,848.62,848.62,12.0,12.0,70.7,0.3447
665,developer,resident,1695.56,1695.56,12.0,12.0,141.3,0.3447
667,developer,resident,438.97,438.97,12.0,12.0,36.6,0.3447
668,developer,resident,2073.97,2073.97,12.0,12.0,172.8,0.3447
671,developer,resident,1572.88,1572.88,12.0,12.0,131.1,0.3447
672,developer,resident,1625.92,1625.92,12.0,12.0,135.5,0.3447
719,developer,resident,2817.98,2817.98,12.0,12.0,234.8,0.3447
722,developer,resident,6949.02,6949.02,12.0,12.0,579.1,0.3447
767,developer,resident,716.97,716.97,12.0,12.0,59.7,0.3447
771,developer,resident,1002.23,1002.23,12.0,12.0,83.5,0.3447
772,developer,resident,1411.94,1411.94,12.0,12.0,117.7,0.3447
774,developer,resident,12460.63,12460.63,12.0,12.0,1038.4,0.3447
775,developer,resident,2763.42,2763.42,12.0,12.0,230.3,0.3447
796,developer,resident,2986.58,2986.58,12.0,12.0,248.9,0.3447
797,developer,resident,3065.17,3065.17,12.0,12.0,255.4,0.3447
798,developer,resident,2648.3,2648.3,12.0,12.0,220.7,0.3447
799,developer,resident,3793.24,3793.24,12.0,12.0,316.1,0.3447
805,developer,resident,466.37,466.37,12.0,12.0,38.9,0.3447
59,developer,resident,214476.2,214476.2,36.0,36.0,5957.7,0.3271
148,developer,resident,96055.46,96055.46,36.0,36.0,2668.2,0.3271
554,developer,resident,10007.26,10007.26,36.0,36.0,278.0,0.3271
574,developer,resident,17129.01,17129.01,36.0,36.0,475.8,0.3271
577,developer,resident,11253.17,11253.17,36.0,36.0,312.6,0.3271
703,developer,resident,26437.22,26437.22,36.0,36.0,734.4,0.3271
724,developer,resident,25756.63,25756.63,36.0,36.0,715.5,0.3271
801,developer,resident,104292.14,104292.14,36.0,36.0,2897.0,0.3271
371,developer,resident,19280.75,19280.75,36.0,36.0,535.6,0.3199
553,developer,resident,15152.89,15152.89,36.0,36.0,420.9,0.3199
557,developer,resident,19410.98,19410.98,36.0,36.0,539.2,0.3128
355,developer,resident,35445.35,35445.35,36.0,36.0,984.6,0.3056
352,developer,resident,84748.12,84748.12,48.0,48.0,1765.6,0.2929
375,developer,resident,42058.85,42058.85,72.0,72.0,584.2,0.2929
377,developer,resident,159308.11,159308.11,186.0,186.0,856.5,0.2929
384,developer,resident,345425.4,345425.4,168.0,168.0,2056.1,0.2929
592,developer,resident,145167.28,145167.28,180.0,180.0,806.5,0.2929
593,developer,resident,77626.68,77626.68,60.0,60.0,1293.8,0.2929
717,developer,resident,19745.39,19745.39,42.0,42.0,470.1,0.2929
720,developer,resident,77689.03,77689.03,132.0,132.0,588.6,0.2929
723,developer,resident,270621.74,270621.74,120.0,120.0,2255.2,0.2929
725,developer,resident,68447.26,68447.26,114.0,114.0,600.4,0.2929
